"","Name","pos","Team","Gm","season","Age","Salary","AAV","G","A","P","G60","A60","P60","PenD","CF%","PDO","PSh%","ZSO%Rel","TOI/Gm","iHSC","HSCF%Rel","HSCF%","HSCF%off","HSC+/-","HSCF","HSCA","HSCF60","HSCA60","HSCP60","SCF%Rel","SCF%","SCF%off","SC+/-","SCF","SCA","SCF60","SCA60","SCP60","iSC","CF%Rel","CF%off","C+/-","CF","CA","CF60","CA60","CP60","OCOn%","BK","AB","iCF","FF%Rel","FF%","FF%off","F+/-","FF","FA","FF60","FA60","FP60","OFOn%","MS","iFF","SF%Rel","SF%","SF%off","S+/-","SF60","SA60","SF","SA","iSF","OCAOn%","OFAOn%","GF%Rel","GF%off","GF60","GA60","GF","GA","G+/-","GF%","PFenSh%","OSh%","OFenSh%","OSv%","OFenSv%","FO%^","FO_W","FO_L","ZSO%","ZSO","ZSN","ZSD","HIT","HIT-","A1","A2","SH","GV","TK","PN","PN-","PenD60","TOI","TOIoff","TOI%","TOIT%","TOIC%","CorT%","CorC%","tCF60","tCA60","cCF60","cCA60"
"barrity9120132014","Tyson.Barrie","D","COL",67,20132014,22,"0.840","0.715",13,27,40,0.63,1.31,1.94,2,54.91,104.56,12.62,19.88,18.45,25,9.79,52.21,42.41,23,272,249,13.2,12.08,25.29,10.52,54.88,44.36,119,669,550,32.47,26.69,59.16,81,12.01,42.9,228,1276,1048,61.93,50.86,112.79,54.47,68,60,212,11.93,54.6,42.66,161,956,795,46.4,38.58,84.98,72.7,41,144,10.37,54.51,44.14,115,33.73,28.15,695,580,103,44.66,27.04,19.88,46.25,3.98,2.04,82,42,40,66.13,9.03,11.8,8.58,92.76,94.72,40,0,0,63.4,511,329,295,54,103,11,16,90,27,28,9,11,0.1,1236.28,2868.35,30.12,16.51,17.05,47.49,50.12,51.61,57.07,53.69,53.44
"bartkma8820132014","Matt.Bartkowski","D","BOS",72,20132014,25,"0.650","0.650",0,19,19,0,0.81,0.81,-15,50.23,101.57,0,-3.61,19.49,14,-4.21,49.24,53.45,-8,259,267,11.07,11.42,22.49,-4.47,50.32,54.79,8,635,627,27.15,26.81,53.96,65,-4.43,54.66,12,1291,1279,55.2,54.69,109.89,55.38,83,60,227,-4.77,49.49,54.26,-20,963,983,41.18,42.03,83.21,74.25,41,144,-4.42,49.41,53.83,-17,30.57,31.3,715,732,103,42.77,25.53,-5.92,60.31,2.65,2.22,62,52,10,54.39,0,8.67,6.44,92.9,94.71,40,0,0,50.17,432,479,429,180,96,7,12,103,33,14,20,5,-0.64,1403.24,2995.44,31.9,16.45,17.22,52.74,49.32,57.87,51.86,53.67,55.16
"bartlvi8820132014","Victor.Bartley","D","NSH",50,20132014,25,"0.600","0.667",1,5,6,0.08,0.39,0.47,-4,40.99,98.94,4.76,-3.88,15.3,2,-9.22,45.08,54.3,-24,110,134,8.63,10.51,19.14,-8.96,42.06,51.02,-97,257,354,20.16,27.76,47.92,12,-7.65,48.64,-237,539,776,42.27,60.86,103.13,58.26,19,79,50,-8.93,41.2,50.13,-173,405,578,31.76,45.33,77.09,77.53,10,31,-7.17,43.37,50.54,-96,24.63,32.15,314,410,21,47.16,29.07,-12.68,53,1.96,2.9,25,37,-12,40.32,3.23,7.96,6.17,90.98,93.6,40,0,0,42.61,173,184,233,81,58,3,2,20,7,14,8,4,-0.31,765.05,2271.36,25.2,15.77,16.93,48.17,49.35,50.24,54.07,53.34,54.76
"bassxco8720132014","Cody.Bass","R","CBJ",1,20132014,26,"0.600","0.600",0,0,0,0,0,0,0,25,NA,NA,-24.36,2.66,0,-83.33,0,83.33,-2,0,2,0,45.14,45.14,-49.69,33.33,83.02,-1,1,2,22.57,45.14,67.71,0,-50.83,75.83,-2,1,3,22.57,67.71,90.28,0,0,0,0,-72.94,0,72.94,-3,0,3,0,67.71,67.71,NA,0,0,-66.67,0,66.67,-3,0,67.71,0,3,0,0,0,NA,28.57,0,0,0,0,0,NA,NA,NA,NA,100,100,40,0,0,50,1,0,1,0,0,0,0,0,0,0,0,0,0,2.66,56.91,4.46,16.18,16.46,50.2,45.89,50.14,49.73,46.77,55.16
"beaglja8520132014","Jay.Beagle","RC","WSH",62,20132014,27,"1.000","0.900",4,5,9,0.34,0.43,0.77,-7,41.63,97.06,6.78,-5.58,11.27,48,-4.23,43.64,47.87,-30,103,133,8.84,11.42,20.26,-4.49,44.44,48.93,-67,268,335,23.01,28.76,51.77,80,-7.03,48.66,-201,500,701,42.93,60.18,103.11,51.4,15,32,104,-5.38,42.7,48.08,-130,380,510,32.62,43.79,76.41,67.63,30,89,-6.36,41.65,48.01,-103,22.06,30.91,257,360,59,48.64,29.41,-21.44,51.17,0.94,2.23,11,26,-15,29.73,4.49,4.28,2.89,92.78,94.9,51.26,296,277,45.63,188,238,224,93,71,2,3,55,7,18,13,6,-0.6,698.86,3101.34,18.39,16.95,17.03,48.65,50.29,52.07,54.97,54.48,53.85
"beaucfr8020132014","Francois.Beauchemin","D","ANA",83,20132014,33,"3.500","3.500",4,17,21,0.12,0.53,0.65,-6,45.84,100.15,3.48,-11.45,23.22,17,-9.38,46.78,56.16,-50,363,413,11.3,12.85,24.15,-7.07,46.58,53.65,-124,845,969,26.3,30.16,56.46,72,-6.97,52.81,-314,1731,2045,53.88,63.65,117.53,55,92,207,270,-6.63,46.72,53.36,-184,1311,1495,40.81,46.53,87.34,72.62,63,178,-5.28,48.77,54.05,-48,29.63,31.13,952,1000,115,51.1,33.11,-10.89,60,3.42,3.55,110,114,-4,49.11,2.25,11.55,8.39,88.6,92.37,40,0,0,43.24,576,638,756,147,89,8,9,111,66,18,17,11,-0.19,1927.67,3105.1,38.3,16.37,17.47,49.73,50.34,54.59,55.19,55.18,54.44
"beaulna9220132014","Nathan.Beaulieu","D","MTL",24,20132014,20,"0.925","0.925",0,4,4,0,0.8,0.8,0,49.74,107.64,0,12.73,12.53,2,8.7,53.91,45.21,9,62,53,12.37,10.57,22.94,4.53,49.81,45.28,-1,130,131,25.93,26.13,52.06,11,3.91,45.83,-3,285,288,56.85,57.44,114.29,48.42,25,25,57,2.61,49.38,46.77,-5,200,205,39.89,40.89,80.78,69,13,32,0.49,46.31,45.82,-22,27.53,31.91,138,160,19,44.44,21.95,30.3,47.47,2.79,0.8,14,4,10,77.78,0,10.14,7,97.5,98.05,40,0,0,54.44,98,83,82,10,39,2,2,19,18,1,6,6,0,300.82,1143.41,20.83,16.28,17.04,47.5,49.68,53.52,59.16,54.45,55.14
"beckxta9120132014","Taylor.Beck","RL","NSH",7,20132014,22,"0.600","0.660",0,0,0,0,0,0,-3,57.58,91.67,0,25.01,11.87,5,-1.49,47.06,48.55,-1,8,9,5.78,6.5,12.28,4.15,51.79,47.63,2,29,27,20.94,19.5,40.45,7,10.75,46.82,20,76,56,54.89,40.45,95.34,48.68,2,5,15,15.25,63.04,47.79,24,58,34,41.89,24.56,66.45,63.79,4,13,12.28,60.66,48.38,13,26.72,17.33,37,24,9,57.14,29.41,-38.89,38.89,0,1.44,0,2,-2,0,0,0,0,91.67,94.12,40,0,0,70.59,36,28,15,4,10,0,0,9,2,0,3,0,-2.17,83.08,344.83,19.41,17.69,16.76,48.65,48.94,52.12,55.02,51.44,53.67
"belesma8820132014","Matt.Beleskey","L","ANA",60,20132014,25,"1.300","1.350",11,17,28,0.87,1.34,2.21,-10,52.57,103.32,8.8,9.34,12.68,58,1.85,54.18,52.33,25,162,137,12.78,10.8,23.58,4.58,53.95,49.36,54,369,315,29.1,24.84,53.94,126,3.89,48.68,76,777,701,61.27,55.28,116.56,52.77,56,25,236,2.36,52.2,49.85,48,569,521,44.87,41.09,85.96,72.06,55,180,3.15,54.02,50.86,61,32.33,27.52,410,349,125,50.21,33.01,7.28,55.96,3.39,1.97,43,25,18,63.24,6.11,10.49,7.56,92.84,95.2,43.9,10,11,56.51,282,258,217,156,84,10,7,114,15,14,18,8,-0.79,760.83,2898.88,20.79,17.5,17.21,49.43,50.32,54.36,55.6,54.65,53.96
"bellebr8820132014","Brett.Bellemore","D","CAR",64,20132014,25,"0.600","0.600",2,6,8,0.11,0.32,0.43,-4,44.96,98.75,3.7,-17.95,17.6,6,1,49.14,48.14,-7,200,207,10.66,11.03,21.68,-3.78,47.02,50.79,-60,473,533,25.2,28.4,53.6,32,-7.24,52.2,-207,923,1130,49.18,60.21,109.38,54.71,36,98,106,-5.23,45.51,50.74,-138,699,837,37.24,44.59,81.84,72.25,16,70,-3.43,46.98,50.41,-65,26.91,30.37,505,570,54,49.56,31.9,-6,48.25,1.6,2.18,30,41,-11,42.25,2.86,5.94,4.29,92.81,95.1,40,0,0,38.34,286,377,460,169,137,2,4,52,39,21,11,7,-0.21,1126.15,2759.95,28.98,17.03,17.51,50.31,50.07,58,57.29,54.07,53.93
"belovan8620132014","Anton.Belov","D","EDM",57,20132014,27,"0.925","0.925",1,6,7,0.06,0.38,0.44,-7,49.5,97.75,1.85,6.59,16.64,4,8.31,51.15,42.84,9,200,191,12.65,12.08,24.74,6.93,51.05,44.12,20,485,465,30.69,29.42,60.11,35,6.56,42.94,-17,847,864,53.59,54.66,108.25,56.55,53,75,132,7.57,49.84,42.27,-4,637,641,40.3,40.56,80.86,75.2,25,79,8.45,50.96,42.51,18,30.31,29.17,479,461,54,46.64,28.08,3.05,41.53,2.34,2.91,37,46,-9,44.58,1.27,7.72,5.81,90.02,92.82,40,0,0,51.19,279,299,266,103,51,2,4,53,46,7,13,6,-0.44,948.33,2502.95,27.48,16.97,17.21,46.13,50.1,49.86,58.21,54.45,54.24
"bennebe9120132014","Beau.Bennett","LR","PIT",33,20132014,21,"0.900","0.900",4,8,12,0.55,1.09,1.64,4,57.49,97.74,9.76,5.12,13.29,15,2.15,51.59,49.44,4,65,61,8.89,8.34,17.23,4.54,55.62,51.08,37,183,146,25.03,19.97,45,44,6.89,50.59,106,407,301,55.67,41.17,96.84,53.56,20,11,81,4.99,56.06,51.07,64,296,232,40.49,31.73,72.22,73.65,20,61,4.63,56.33,51.7,49,29.82,23.12,218,169,41,43.85,27.16,-4.68,54.68,2.33,2.33,17,17,0,50,6.56,7.8,5.74,89.94,92.67,43.48,2,1,56.89,128,154,97,54,58,5,3,37,6,6,4,8,0.55,438.65,1581.96,21.71,18.01,17.42,49.55,50.44,52.81,53.77,54.5,53.56
"bennxja8920132014","Jamie.Benn","L","DAL",87,20132014,24,"5.000","5.250",38,45,83,1.38,1.63,3,6,59.09,102.22,12.97,21.52,19.05,141,15.53,60.79,45.25,164,462,298,16.72,10.79,27.51,14.92,61.44,46.52,413,1109,696,40.14,25.19,65.34,347,11.93,47.16,631,2051,1420,74.24,51.4,125.64,52.56,121,62,549,12.29,59.42,47.12,496,1565,1069,56.65,38.7,95.34,68.88,135,428,11.85,58.91,47.05,326,39.02,27.22,1078,752,293,47.04,29.65,21.7,42.47,4.34,2.43,120,67,53,64.17,8.88,11.13,7.67,91.09,93.73,52.45,431,386,66.14,832,595,426,129,135,23,22,255,73,75,21,27,0.22,1657.58,3587.02,31.61,18.5,17.99,50.85,50.14,58.06,56.12,54.58,54.27
"bennxjo8720132014","Jordie.Benn","D","DAL",84,20132014,26,"0.600","0.700",3,20,23,0.11,0.75,0.86,-8,47.98,99.82,3.12,-8.38,19.15,4,-4.11,48.02,52.13,-24,291,315,10.85,11.75,22.6,-4.91,48.31,53.22,-51,727,778,27.12,29.02,56.13,52,-4.29,52.27,-123,1459,1582,54.42,59,113.42,51.68,75,135,225,-3.94,48.35,52.29,-74,1084,1158,40.43,43.19,83.62,69.56,54,150,-3.08,48.71,51.78,-40,28.12,29.61,754,794,96,49.81,31.43,-4.59,52.8,2.5,2.69,67,72,-5,48.2,2,8.89,6.18,90.93,93.78,42.86,1,0,45.53,484,584,579,128,171,5,15,93,44,27,15,7,-0.3,1608.69,3451.49,31.79,16.66,17.4,50.02,50.06,56.44,56.38,54.39,54.24
"benoian8420132014","Andre.Benoit","D","COL",86,20132014,29,"0.900","0.900",7,22,29,0.24,0.77,1.01,-3,47.75,101.12,5.88,5.41,20.03,18,3.65,48.19,44.54,-26,346,372,12.05,12.96,25.01,2.71,49.26,46.55,-24,800,824,27.87,28.7,56.57,77,2.23,45.52,-145,1536,1681,53.51,58.56,112.06,55.47,85,131,244,1.7,47.26,45.56,-132,1140,1272,39.71,44.31,84.02,74.74,40,159,2.31,48.55,46.24,-51,29.68,31.46,852,903,119,46.28,29.01,-1.78,53.29,2.96,2.79,85,80,5,51.52,4.4,9.98,7.46,91.14,93.71,40,0,0,52.4,600,486,545,62,76,12,10,112,35,21,16,13,-0.1,1722.44,3527.81,32.81,16.73,17.34,47.96,49.96,52.43,56.88,53.75,53.84
"bergepa8520132014","Patrice.Bergeron","C","BOS",92,20132014,28,"4.550","5.000",33,38,71,1.18,1.36,2.54,-2,59.02,102.32,11.66,-14.84,18.23,135,11.3,60.4,49.1,136,395,259,14.13,9.26,23.39,10.71,60.9,50.2,339,947,608,33.87,21.75,55.62,321,8.31,50.72,555,1815,1260,64.92,45.07,109.99,54.6,114,71,504,8.88,59.06,50.18,418,1363,945,48.75,33.8,82.55,72.71,107,390,8.21,58.33,50.11,283,35.45,25.32,991,708,283,43.81,25.08,6.84,57.23,3.83,2.15,107,60,47,64.07,8.46,10.8,7.85,91.53,93.65,58.25,1189,846,42.8,633,657,846,69,115,21,17,250,33,51,19,17,-0.07,1677.5,3923.12,29.95,18.2,17.86,55.13,49.7,60.58,49.31,54.22,54.86
"bergese8420132014","Sean.Bergenheim","L","FLA",62,20132014,29,"2.750","2.750",16,13,29,0.94,0.77,1.71,-1,58.32,95.24,8.47,10.6,16.39,99,12.97,57.33,44.36,55,215,160,12.7,9.45,22.15,11.84,59.16,47.32,170,549,379,32.42,22.38,54.8,204,8.89,49.43,311,1090,779,64.37,46,110.38,56.88,45,18,309,10.08,58.28,48.2,246,866,620,51.14,36.61,87.76,71.59,75,264,9.19,56.52,47.33,143,36.61,28.17,620,477,189,38.77,23.06,2.73,40.57,2.48,3.25,42,55,-13,43.3,6.06,6.77,4.85,88.47,91.13,41.67,2,2,58.35,367,372,262,111,85,10,3,173,16,27,16,15,-0.06,1015.98,2750.75,26.97,18.31,17.62,51.05,49.77,54.73,52.47,54.65,55.14
"berglpa8820132014","Patrik.Berglund","C","STL",82,20132014,25,"3.250","3.250",14,18,32,0.64,0.82,1.46,-11,53.58,100.06,9.15,5.41,15.99,66,2.37,54.46,52.09,38,232,194,10.61,8.88,19.49,1.29,52.85,51.57,64,593,529,27.13,24.2,51.33,158,1.25,52.33,166,1241,1075,56.78,49.18,105.96,50.04,61,30,259,-0.58,52.66,53.24,91,900,809,41.18,37.01,78.19,69,45,198,-2.28,50.78,53.06,19,28.41,27.54,621,602,153,44,25.59,-5.79,56.75,2.42,2.33,53,51,2,50.96,7.07,8.53,5.89,91.53,93.7,47.32,381,421,55.88,466,423,368,98,88,5,13,139,12,45,18,7,-0.5,1311.44,3691.26,26.21,17.73,17.53,52.53,50.09,54.33,49.1,54.59,54.38
"bernist8520132014","Steve.Bernier","R","N.J",78,20132014,28,"0.775","0.775",3,9,12,0.18,0.54,0.72,3,55.52,96.06,2.88,4.65,12.75,63,8.47,61.45,52.98,63,169,106,10.19,6.39,16.59,4.48,56.04,51.56,83,385,302,23.22,18.22,41.44,102,3.74,51.78,159,800,641,48.26,38.67,86.93,54.62,22,23,161,4.49,55.51,51.03,118,594,476,35.83,28.71,64.55,73.57,35,139,5.2,55.39,50.18,85,26.36,21.23,437,352,104,45.09,26.05,-8.9,51.27,1.51,2.05,25,34,-9,42.37,2.16,5.72,4.21,90.34,92.86,36.84,6,12,55.58,289,372,231,118,84,4,5,101,13,22,7,10,0.18,994.62,3766.31,20.89,16.99,17.15,53.56,49.88,47.96,41.58,54.36,54.62
"bertuto7520132014","Todd.Bertuzzi","RL","DET",60,20132014,38,"2.175","2.075",9,7,16,0.63,0.49,1.12,-15,57.8,98.46,9,19.52,14.35,56,6.01,52.1,46.09,13,161,148,11.22,10.32,21.54,7.79,55.01,47.22,75,412,337,28.72,23.49,52.2,101,10.26,47.54,232,860,628,59.94,43.77,103.71,54.19,21,16,153,8.46,57.01,48.54,162,659,497,45.93,34.64,80.57,70.71,32,132,7.54,55.41,47.88,91,32.48,26.14,466,375,100,40.29,24.55,5.82,45.91,3.14,2.93,45,42,3,51.72,6.82,9.66,6.83,88.8,91.55,44.74,9,9,65.51,397,271,209,78,32,4,3,91,27,13,20,5,-1.05,860.86,2833.02,23.31,18.25,17.62,51.86,49.65,53.04,49.23,53.96,54.71
"bickebr8620132014","Bryan.Bickell","L","CHI",78,20132014,27,"3.000","4.000",18,7,25,1.09,0.43,1.52,-6,59.1,97.75,13.14,22.81,12.67,55,5.4,56.15,50.75,39,178,139,10.81,8.44,19.25,5.88,57.95,52.06,124,452,328,27.44,19.92,47.36,121,7.63,51.47,311,1010,699,61.33,42.44,103.77,54.26,75,13,264,6.38,57.79,51.41,196,727,531,44.14,32.24,76.38,75.38,52,189,5.07,57.44,52.37,142,33.27,24.65,548,406,137,41.92,23.54,-3.53,54.72,2.61,2.49,43,41,2,51.19,9.52,7.85,5.91,89.9,92.28,42.31,3,3,72.71,429,349,161,185,117,6,1,119,13,13,11,5,-0.36,988.17,3859.45,20.38,17.88,17.28,54.67,50.71,57.44,47.62,54.25,52.74
"biekske8120132014","Kevin.Bieksa","D","VAN",76,20132014,32,"5.000","4.600",4,20,24,0.14,0.69,0.83,-9,51.24,98.43,2.4,1.94,22.87,30,2.24,52.34,50.1,30,336,306,11.6,10.56,22.16,-0.7,49.72,50.43,-9,804,813,27.75,28.06,55.81,98,-0.76,52,83,1716,1633,59.22,56.36,115.59,51.69,109,130,338,-1.65,51.04,52.7,51,1247,1196,43.04,41.28,84.32,71.13,62,229,-0.53,51.6,52.13,55,30.61,28.72,887,832,167,49.05,30.43,-2.55,49.36,2.28,2.59,66,75,-9,46.81,1.75,7.44,5.29,90.99,93.73,42.86,1,0,49.95,541,505,542,144,99,9,11,163,55,32,26,17,-0.31,1738.46,2902.33,37.46,17.16,17.43,51.51,50.15,55.87,52.58,54.33,54.01
"billich8920132014","Chad.Billins","D","CGY",10,20132014,24,"0.925","0.925",0,3,3,0,1.46,1.46,0,47.14,97.26,0,26.1,12.32,0,15.47,54.05,38.59,3,20,17,9.74,8.28,18.01,1.42,44.09,42.66,-11,41,52,19.96,25.32,45.28,3,2.16,44.98,-12,99,111,48.2,54.04,102.25,41.41,8,9,16,-1.54,45.81,47.34,-13,71,84,34.57,40.9,75.47,57.75,5,8,-3.68,42.27,45.95,-15,19.96,27.27,41,56,3,49.55,33.33,-5.5,41.86,1.95,3.41,4,7,-3,36.36,0,9.76,5.63,87.5,91.67,40,0,0,72.13,44,38,17,0,2,0,3,3,2,2,0,0,0,123.23,481.01,20.39,14.84,16.18,46.36,50.65,49.55,57.34,53.63,52.25
"bissopa8520132014","Paul.Bissonnette","LR","PHX",39,20132014,28,"0.750","0.738",2,6,8,0.64,1.91,2.55,-2,52.45,104.4,8,4.34,4.83,11,10.32,58.73,48.41,11,37,26,11.78,8.27,20.05,1.88,52.32,50.43,7,79,72,25.14,22.91,48.06,19,1.24,51.21,16,171,155,54.42,49.33,103.75,59.65,5,4,38,4.26,54.92,50.66,24,134,110,42.65,35.01,77.66,76.12,8,33,7.52,57.95,50.44,28,32.46,23.55,102,74,25,52.26,32.73,22.43,49,3.18,1.27,10,4,6,71.43,6.06,9.8,7.46,94.59,96.36,39.13,1,2,56.52,52,62,40,51,26,3,3,23,3,6,7,5,-0.64,188.53,2189.04,7.93,15.84,16,49.53,49.21,54.67,55.71,52.41,54.09
"bjugsni9220132014","Nick.Bjugstad","C","FLA",76,20132014,21,"0.900","0.900",16,22,38,0.78,1.07,1.85,2,53.6,96.89,8.65,11.66,16.25,96,8.53,53.56,45.03,33,248,215,12.05,10.45,22.5,4.54,53.25,48.72,72,589,517,28.62,25.12,53.74,188,3.98,49.62,163,1215,1052,59.03,51.11,110.15,56.05,58,23,301,5.16,53.83,48.67,133,935,802,45.43,38.97,84.4,72.83,58,243,4.66,52.55,47.88,66,33.09,29.88,681,615,185,41.54,23.32,2.53,41.64,2.58,3.26,53,67,-14,44.17,6.58,7.78,5.67,89.11,91.65,48.73,549,574,58.22,471,433,338,117,89,14,8,169,28,37,8,10,0.1,1234.87,3395.84,26.67,18.29,17.74,51.02,50.19,54.21,52.05,54.87,54.46
"blumxjo8920132014","Jonathon.Blum","D","MIN",15,20132014,24,"0.650","0.650",0,1,1,0,0.34,0.34,1,52.33,97.13,0,9.74,11.71,2,10.73,58.14,47.41,7,25,18,8.54,6.15,14.69,6.25,52.8,46.55,7,66,59,22.54,20.15,42.69,13,6.07,46.26,13,146,133,49.87,45.43,95.29,54.11,7,13,25,7.24,54,46.76,16,108,92,36.89,31.42,68.31,73.15,7,18,9.65,56.83,47.18,19,26.98,20.49,79,60,11,54.89,34.78,-9.26,52.11,1.02,1.37,3,4,-1,42.86,0,3.8,2.78,93.33,95.65,40,0,0,59.52,50,51,34,10,7,1,0,11,2,1,0,1,0.34,175.67,734.52,19.3,15.92,16.74,47.79,50.92,47.39,51.78,54.24,52.28
"blundmi8620132014","Mike.Blunden","RL","MTL",7,20132014,26,"0.550","0.550",0,0,0,0,0,0,1,23.75,101.11,0,-5.04,5.93,2,-23.11,31.25,54.36,-6,5,11,7.23,15.91,23.14,-25.45,24.24,49.69,-17,8,25,11.57,36.15,47.72,3,-27.19,50.94,-42,19,61,27.48,88.21,115.69,47.37,1,3,4,-29.43,22.22,51.66,-30,12,42,17.35,60.74,78.09,75,1,3,-25.3,23.08,48.38,-21,13.01,43.38,9,30,2,50.82,28.57,-35.87,60.87,1.45,4.34,1,3,-2,25,0,11.11,8.33,90,92.86,40,0,0,42.31,11,12,15,16,8,0,0,2,0,0,0,1,1.45,41.49,379.67,9.85,16.17,16.45,48.15,49.34,52.94,57.01,53.29,54.72
"bodietr8520132014","Troy.Bodie","R","TOR",47,20132014,28,"0.600","0.600",3,7,10,0.45,1.04,1.49,5,43.11,103.89,6,1.69,8.59,12,-1.26,43.2,44.46,-17,54,71,8.03,10.55,18.58,-0.95,43.63,44.57,-45,154,199,22.89,29.58,52.46,46,-1.17,44.28,-102,319,421,47.41,62.57,109.98,58.93,13,19,83,2.83,45.74,42.91,-47,252,299,37.45,44.44,81.89,74.6,20,70,0.91,46.08,45.17,-32,27.94,32.7,188,220,50,47.74,26.42,15.51,46.99,2.23,1.34,15,9,6,62.5,4.29,7.98,5.95,95.91,96.99,37.04,2,5,43.63,113,149,146,64,73,3,4,47,7,6,2,7,0.74,403.72,2445.51,14.17,16.73,17,43.44,50.4,49.43,64.35,54.68,53.8
"boedkmi8920132014","Mikkel.Boedker","RL","PHX",82,20132014,23,"2.300","2.550",19,32,51,0.81,1.37,2.19,12,53.43,101.34,11.45,10.12,17.07,72,0.55,47.87,47.32,-23,258,281,11.06,12.04,23.1,3.07,50.51,47.45,13,641,628,27.47,26.92,54.39,171,4.23,49.2,177,1377,1200,59.02,51.43,110.45,52.07,63,16,284,3.23,52.27,49.04,88,1013,925,43.42,39.65,83.06,70.78,55,221,3.78,52.34,48.56,64,30.73,27.99,717,653,166,45.58,29.41,10.69,45.31,3,2.36,70,55,15,56,8.6,9.76,6.91,91.58,94.05,40.74,3,4,58.51,533,509,378,105,75,16,16,147,18,33,10,22,0.51,1399.91,3607.59,27.96,18.54,17.89,49.49,50.14,55.19,56.33,54.52,54.22
"bogosza9020132014","Zach.Bogosian","D","WPG",55,20132014,23,"4.000","5.143",3,8,11,0.14,0.38,0.53,-9,49.07,100.2,2.24,-2.87,22.77,8,-2.85,47.34,50.19,-27,240,267,11.5,12.79,24.29,-3.21,47.31,50.52,-61,536,597,25.68,28.61,54.29,58,-1.67,50.74,-45,1185,1230,56.78,58.94,115.72,54.01,70,75,254,-2.15,48.95,51.1,-38,890,928,42.65,44.47,87.11,71.91,50,184,-2.56,48.48,51.04,-40,30.67,32.58,640,680,134,44.72,26.72,0.69,48.4,2.59,2.68,54,56,-2,49.09,1.63,8.44,6.07,91.76,93.97,40,0,0,48.62,370,453,391,94,51,5,3,131,47,17,13,4,-0.43,1252.14,2105.37,37.29,17.45,17.6,49.92,50.33,56.39,56.58,54.76,54.03
"bollada8620132014","Dave.Bolland","C","TOR",23,20132014,27,"3.375","3.375",8,4,12,1.43,0.71,2.14,-11,44.46,101.24,23.53,-4.43,14.63,16,6.66,51.43,44.77,3,54,51,9.63,9.09,18.72,4.7,47.42,42.73,-15,138,153,24.6,27.27,51.88,26,1.3,43.16,-69,277,346,49.38,61.68,111.06,54.15,10,13,56,1.58,43.07,41.49,-64,199,263,35.48,46.88,82.36,75.38,12,46,1.47,43.99,42.52,-41,26.74,34.05,150,191,34,44.8,27.38,-5.47,52.53,2.85,3.21,16,18,-2,47.06,17.39,10.67,8.04,90.58,93.16,44.82,152,185,39.91,93,139,140,38,18,3,1,26,12,10,12,1,-1.96,336.57,1051.2,24.25,17.8,17.64,45.38,50.03,50.98,61.36,54.17,54.1
"bollibr8720132014","Brandon.Bollig","L","CHI",97,20132014,26,"0.575","0.575",7,8,15,0.45,0.51,0.96,-11,48.61,97.96,5.98,-41.52,9.69,31,-4.72,48.89,53.61,-6,132,138,8.42,8.81,17.23,-2.44,51.99,54.44,27,352,325,22.47,20.74,43.21,102,-5.67,54.28,-43,751,794,47.93,50.67,98.6,56.86,51,25,205,-3.18,50.49,53.67,11,568,557,36.25,35.55,71.8,75.18,37,154,-2.93,51.14,54.06,19,27.25,26.04,427,408,117,48.61,26.75,-10.91,55.69,1.91,2.36,30,37,-7,44.78,4.55,7.03,5.28,90.93,93.36,42.86,1,0,18.84,107,340,461,237,112,7,1,110,6,6,22,11,-0.7,940.12,5051.19,15.69,16.91,17.22,52.73,50.3,54.18,48.57,54.39,53.74
"bollxja8620132014","Jared.Boll","R","CBJ",29,20132014,27,"1.150","1.050",1,1,2,0.28,0.28,0.56,5,41.69,96.37,8.33,0.59,7.42,5,-9.47,43.55,53.02,-8,27,35,7.53,9.76,17.29,-7.27,45.4,52.67,-15,74,89,20.64,24.82,45.46,16,-8.69,50.38,-57,143,200,39.88,55.78,95.65,52.45,7,10,24,-10.98,39.22,50.19,-55,100,155,27.89,43.23,71.11,75,5,17,-10.37,38.86,49.23,-43,20.92,32.91,75,118,12,41,23.87,-22.92,47.92,0.84,2.51,3,9,-6,25,5.88,4,3,92.37,94.19,38.1,0,1,49.12,56,73,58,54,40,0,1,11,0,2,4,9,1.39,215.15,1538.46,12.27,16.62,16.39,48.03,49.42,48.79,52.79,52.77,54.01
"boninni8820132014","Nick.Bonino","CL","ANA",90,20132014,25,"0.700","0.700",26,31,57,1.05,1.25,2.3,-1,51.45,102.62,14.36,-2.28,16.51,74,1.29,53.36,52.07,39,310,271,12.51,10.94,23.46,4.11,53.46,49.34,94,727,633,29.35,25.55,54.9,174,2.65,48.79,84,1495,1411,60.35,56.96,117.32,54.72,66,83,305,2.86,52.61,49.75,114,1150,1036,46.43,41.82,88.25,71.13,58,239,3.38,54.24,50.87,128,33.02,27.86,818,690,181,51.1,33.4,6.9,54.05,3.59,2.3,89,57,32,60.96,10.88,10.88,7.74,91.74,94.5,48.15,709,760,48.68,626,470,660,42,99,17,14,155,41,44,14,13,-0.04,1486.24,3987.11,27.15,17.08,17.08,49.07,50.17,53.79,55.83,54.57,54.19
